file,size_bytes,width,height,layer_count,scan_flagged,editor,editor_version,state,opened,resave_rejected,issue,render_byte_match_pct,render_perceptual_match_pct,pixels_off_pct,perceptually_off_pct,rmse,ssim_mean,delta_e_mean,objects_rendered_ok,objects_scored,roundtrip_match_pct,native_kept,native_total,native_score_pct,text_kept,text_total,adjustments_kept,adjustments_total,smart_objects_kept,smart_objects_total,groups_kept,groups_total,fills_kept,fills_total,rasters_kept,rasters_total,user_masks_kept,user_masks_total,vector_masks_kept,vector_masks_total,live_effects_kept,live_effects_total,clipped_layers_kept,clipped_layers_total,blend_settings_kept,blend_settings_total
vectors_overlay_stroke.psd,9450596,1200,1799,4,true,gimp,3.2.4,done,true,false,,71.0900,70.3700,28.9070,29.6260,80.309,0.8859,12.77,0,4,70.3700,1,4,25.0000,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,0,1,0,0,3,3
vectors_overlay_stroke.psd,9450596,1200,1799,4,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,71.0900,70.3700,28.9070,29.6260,80.309,0.8859,12.77,0,4,70.3700,1,4,25.0000,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1
vectors_overlay_stroke.psd,9450596,1200,1799,4,true,photopea,web (Chrome host),failed,false,false,editor failed to open source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vectors_overlay_stroke.psd,9450596,1200,1799,4,true,affinity,3.2.3.4646,failed,false,false,editor failed to open source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weedkiller_skin.psd,1176927,256,256,12,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,11,11,100.0000,12,12,100.0000,2,2,0,0,0,0,0,0,0,0,10,10,0,0,0,0,4,4,0,0,12,12
weedkiller_skin.psd,1176927,256,256,12,true,patchy,879a3a8,done,true,false,,95.0900,99.8400,4.9150,0.1590,3.548,0.9983,0.32,11,11,100.0000,12,12,100.0000,2,2,0,0,0,0,0,0,0,0,10,10,0,0,0,0,4,4,0,0,12,12
weedkiller_skin.psd,1176927,256,256,12,true,krita,5.3.2.1 (git 0619060),done,true,false,,91.9100,86.1900,8.0860,13.8140,28.998,0.9122,1.67,8,11,92.8000,12,12,100.0000,2,2,0,0,0,0,0,0,0,0,10,10,0,0,0,0,4,4,0,0,12,12
weedkiller_skin.psd,1176927,256,256,12,true,gimp,3.2.4,done,true,false,,9.5100,80.4400,90.4890,19.5620,26.104,0.8692,3.38,6,11,80.4700,10,12,83.3300,0,2,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,4,0,0,12,12
weedkiller_skin.psd,1176927,256,256,12,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,86.7400,80.4800,13.2600,19.5240,24.577,0.8773,2.32,6,11,80.4600,10,12,83.3300,0,2,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,4,0,0,12,12
weedkiller_skin.psd,1176927,256,256,12,true,photopea,web (Chrome host),done,true,false,,99.0300,99.9500,0.9690,0.0490,2.734,0.9987,0.15,11,11,100.0000,12,12,100.0000,2,2,0,0,0,0,0,0,0,0,10,10,0,0,0,0,4,4,0,0,12,12
weedkiller_skin.psd,1176927,256,256,12,true,affinity,3.2.3.4646,done,true,false,,92.7500,92.9900,7.2490,7.0130,29.104,0.9389,1.43,8,11,84.3200,10,12,83.3300,0,2,0,0,0,0,0,0,0,0,10,10,0,0,0,0,4,4,0,0,12,12
wordpress_banner3.psd,4570512,1200,280,11,true,photoshop,27.8.0,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.0,1.0,0.0,7,7,100.0000,11,11,100.0000,0,0,2,2,1,1,0,0,0,0,8,8,2,2,0,0,0,0,1,1,11,11
wordpress_banner3.psd,4570512,1200,280,11,true,patchy,879a3a8,done,true,false,,100.0000,100.0000,0.0000,0.0000,0.35,0.9999,0.08,7,7,100.0000,11,11,100.0000,0,0,2,2,1,1,0,0,0,0,8,8,1,2,0,0,0,0,1,1,11,11
wordpress_banner3.psd,4570512,1200,280,11,true,krita,5.3.2.1 (git 0619060),done,true,false,,72.2900,87.6500,27.7060,12.3460,8.748,0.9936,2.29,6,7,87.6500,8,11,72.7300,0,0,0,2,0,1,0,0,0,0,8,8,2,2,0,0,0,0,0,1,11,11
wordpress_banner3.psd,4570512,1200,280,11,true,gimp,3.2.4,done,true,false,,72.2900,87.6500,27.7060,12.3460,8.748,0.9936,2.29,6,7,87.6500,8,11,72.7300,0,0,0,2,0,1,0,0,0,0,8,8,2,2,0,0,0,0,1,1,11,11
wordpress_banner3.psd,4570512,1200,280,11,true,photodemon,2026.01.0251 (testy CLI build),done,true,false,,72.2900,87.6500,27.7060,12.3460,8.748,0.9936,2.29,6,7,87.6500,8,11,72.7300,0,0,0,2,0,1,0,0,0,0,8,8,0,0,0,0,0,0,0,0,9,9
wordpress_banner3.psd,4570512,1200,280,11,true,photopea,web (Chrome host),done,true,false,,100.0000,100.0000,0.0000,0.0000,0.522,0.9997,0.21,7,7,100.0000,11,11,100.0000,0,0,2,2,1,1,0,0,0,0,8,8,2,2,0,0,0,0,1,1,11,11
wordpress_banner3.psd,4570512,1200,280,11,true,affinity,3.2.3.4646,done,true,false,,90.8600,99.9400,9.1370,0.0570,4.226,0.994,0.64,7,7,99.9900,10,11,90.9100,0,0,2,2,0,1,0,0,0,0,8,8,1,2,0,0,0,0,1,1,11,11
